"sample","easting","northing","altitude","mintemp","precipitation","distwater","aspect","slope","distfarm","distpoul","density","vegtype","dist_urb","year","island","age","malaria","lk6","lk5","kys9","ps1530","x5239s1","x7259s1","tlr4_1","tlr4_2","tlr4_3","tlr4_4","x5239s1_a","x5239s1_t","x7259s1_a","x7259s1_t","tlr4_1_a","tlr4_1_g","tlr4_2_a","tlr4_2_g","tlr4_3_c","tlr4_3_t","tlr4_4_a","tlr4_4_c","tlr4_prot_1","tlr4_prot_2","tlr4_prot_3","tlr4_prot_4","x5239s1_t_2","x7259s1_a_2","tlr4_1_g_2","tlr4_2_a_2","tlr4_3_c_2","tlr4_4_c_2","x5239s1_het","x7259s1_het","tlr4_1_het","tlr4_2_het","tlr4_3_het","tlr4_4_het","tlr4_het","distwater_cat","disturb_cat","distfarm_cat","distpoul_cat"
1380,318141,3140581,54,13.1,336,33.544294,"NW",8.581,1469.642133,14814.90094,0.56,"Urban",34.926696,2011,"TF","adult","N","N","N","N","N","AA","AT","AA","GG","CC","CC",1,0,1,1,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,2,2,"homozygous","heterozygous","homozygous","homozygous","homozygous","homozygous","homozygous","close","close","far","far"
1381,319867,3140437,116,12.91,326,31.081545,"NW",6.712,641.264376,13087.96951,0.56,"Urban",23.57458,2011,"TF","adult","N","N","N","N","N","AA","TT","AA","GG","CC","CC",1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,2,2,"homozygous","homozygous","homozygous","homozygous","homozygous","homozygous","homozygous","close","close","median close","far"
1382,331904,3140515,152,13,384,85.317545,"SW",5.697,1218.517952,2388.640826,0.254,"Urban",88.780961,2011,"TF","adult","Y","N","Y","N","N","AA","TT","AA","GG","CT","AC",1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,"homozygous","homozygous","homozygous","homozygous","heterozygous","heterozygous","heterozygous","close","median close","median far","median far"
1383,336393,3141048,257,12.2,406,89.373869,"NE",10.43,792.030933,1894.692059,0.254,"Shrub",70.997687,2011,"TF","adult","Y","Y","N","N","N","AA","AT","AA","GG","CC","CC",1,0,1,1,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,2,2,"homozygous","heterozygous","homozygous","homozygous","homozygous","homozygous","homozygous","close","median close","median far","median far"
1384,337767,3142276,73,13,374,142.888126,"E",5.988,831.77521,831.77521,0.203,"Urban",79.286553,2011,"TF","adult","N","N","N","N","N","AT","TT","AA","GG","CT","AC",1,1,0,1,1,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,"heterozygous","homozygous","homozygous","homozygous","heterozygous","heterozygous","heterozygous","median close","median close","median far","close"
1385,345471,3142025,194,12.4,381,523.392413,"N",4.791,498.049194,1764.308929,0.203,"Urban",29.251519,2011,"TF","adult","N","N","N","N","N","AA","AA","AA","GG","CC","CC",1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,2,0,0,2,2,"homozygous","homozygous","homozygous","homozygous","homozygous","homozygous","homozygous","median far","close","median close","median close"
1386,346272,3142732,111,12.8,358,632.590225,"N",7.761,95.131487,2151.734184,0.356,"Urban",37.37427,2011,"TF","adult","N","N","N","N","N","AA","AT","AA","GG","CT","AC",1,0,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,"homozygous","heterozygous","homozygous","homozygous","heterozygous","heterozygous","heterozygous","median far","close","close","median far"
1387,365069,3157449,97,12.9,353,101.081205,"N",5.029,124.454811,1156.202836,0.152,"Urban",47.80219,2011,"TF","adult","N","N","N","N","N","AT","TT","AA","GG","CC","CC",1,1,0,1,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,2,2,"heterozygous","homozygous","homozygous","homozygous","homozygous","homozygous","homozygous","close","median close","close","median close"
1388,363938,3157540,62,12.8,326.6821,96.572273,"NW",3.906,775.48243,1736.987334,0.152,"Urban",11.663135,2011,"TF","adult","N","N","N","N","N","TT","AT","AA","GG","CC","CC",0,1,1,1,1,0,0,1,1,0,0,1,0,1,0,0,2,1,0,0,2,2,"homozygous","heterozygous","homozygous","homozygous","homozygous","homozygous","homozygous","close","close","median far","median close"
1389,363958,3157555,62,12.8,326.6821,96.572273,"NW",3.906,775.48243,1736.987334,0.152,"Urban",11.663135,2011,"TF","adult","N","N","N","N","N","AA","AA","AA","GG","TT","AA",1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,0,2,0,0,0,0,"homozygous","homozygous","homozygous","homozygous","homozygous","homozygous","homozygous","close","close","median far","median close"
1390,361822,3155479,145,12.4,386,74.928879,"NW",10.746,682.493223,682.493223,0.05,"Urban",67.714885,2011,"TF","adult","N","N","N","N","N","AA","AT","AA","GG","CT","AC",1,0,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,"homozygous","heterozygous","homozygous","homozygous","heterozygous","heterozygous","heterozygous","close","median close","median close","close"
1391,356573,3148818,65,10.6,482,604.527944,"N",20.069,1309.168438,2403.081563,0.101,"Shrub",31.181233,2011,"TF","adult","N","N","N","N","N","AA","AA","AA","GG","CT","CC",1,0,1,0,1,0,0,1,1,1,0,1,0,1,0,0,0,2,0,0,1,2,"homozygous","homozygous","homozygous","homozygous","heterozygous","homozygous","homozygous","median far","close","far","median far"
1392,355091,3146351,234,11.81,440,175.062678,"NW",7.44,584.054791,1343.721697,0.152,"Urban",83.817945,2011,"TF","adult","N","N","N","N","N","TT","TT","AA","GG","CC","CC",0,1,0,1,1,0,0,1,1,0,0,1,0,1,0,0,2,0,0,0,2,2,"homozygous","homozygous","homozygous","homozygous","homozygous","homozygous","homozygous","median close","median close","median close","median close"
1393,354043,3145804,238,11.7,430.723,137.884235,"NW",6.955,561.003565,2467.858383,0.152,"Forest",73.297706,2011,"TF","adult","Y","N","Y","N","N","AA","AT","AA","GG","CC","CC",1,0,1,1,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,2,2,"homozygous","heterozygous","homozygous","homozygous","homozygous","homozygous","homozygous","median close","median close","median close","median far"
1394,350156,3144196,84,13.13,345.8342,1159.255578,"N",1.617,1643.036822,4208.111215,0.152,"Urban",25.10242,2011,"TF","adult","N","N","N","N","N","AA","AA","AA","GG","CC","CC",1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,2,0,0,2,2,"homozygous","homozygous","homozygous","homozygous","homozygous","homozygous","homozygous","far","close","far","far"
1395,348734,3142674,176,12.8,359,82.34508,"NE",11.885,258.55947,2133.005391,0.254,"Shrub",144.5057,2011,"TF","adult","N","N","N","N","N","AA","AT","AA","GG","CT","AC",1,0,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,"homozygous","heterozygous","homozygous","homozygous","heterozygous","heterozygous","heterozygous","close","median far","close","median far"
1396,345267,3142218,173,12.4,381,714.607763,"NW",5.395,468.624583,1985.680991,0.203,"Urban",46.574259,2011,"TF","adult","N","N","N","N","N","AT","AA","AA","GG","CT","AC",1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,0,1,2,0,0,1,1,"heterozygous","homozygous","homozygous","homozygous","heterozygous","heterozygous","heterozygous","median far","median close","median close","median far"
1397,343926,3141849,156,12.5,373,2076.195946,"NE",7.333,117.515956,862.777491,0.203,"Urban",22.737753,2011,"TF","adult","N","N","N","N","N","AT","AA","AA","GG","CT","AC",1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,0,1,2,0,0,1,1,"heterozygous","homozygous","homozygous","homozygous","heterozygous","heterozygous","heterozygous","far","close","close","median close"
1398,348365,3141746,219,12.2,391,373.589463,"N",5.899,396.547601,1191.79906,0.254,"Urban",41.940741,2011,"TF","adult","N","N","N","N","N","AT","TT","AA","GG","CT","AC",1,1,0,1,1,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,"heterozygous","homozygous","homozygous","homozygous","heterozygous","heterozygous","heterozygous","median far","close","close","median close"
1399,349922,3141473,293,12.1,453.0366,403.678055,"N",4.661,340.124977,2499.33291,0.152,"Urban",14.258619,2011,"TF","adult","Y","N","N","Y","N","AA","AA","AA","GG","TT","AA",1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,0,2,0,0,0,0,"homozygous","homozygous","homozygous","homozygous","homozygous","homozygous","homozygous","median far","close","close","median far"
1400,384932,3161943,172,9.9,519,97.436602,"NW",14.986,1267.206376,15471.77514,0.101,"Shrub",85.599169,2011,"TF","adult","N","N","N","N","N","AA","AT","AA","GG","CT","AC",1,0,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,"homozygous","heterozygous","homozygous","homozygous","heterozygous","heterozygous","heterozygous","close","median close","far","far"
1401,384642,3154519,108,14.6,261,1055.426502,"SW",25.436,1772.575527,13910.20783,0.203,"Shrub",26.062977,2011,"TF","adult","Y","Y","N","N","N","AA","AA","AA","GG","CT","CC",1,0,1,0,1,0,0,1,1,1,0,1,0,1,0,0,0,2,0,0,1,2,"homozygous","homozygous","homozygous","homozygous","heterozygous","homozygous","homozygous","far","close","far","far"
1402,382572,3152984,5,14.5,262,315.858751,"NW",0.227,1766.428317,12025.67241,0.101,"Rock",105.71672,2011,"TF","adult","Y","Y","N","N","N","AA","TT","AA","GG","TT","CC",1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,2,"homozygous","homozygous","homozygous","homozygous","homozygous","homozygous","homozygous","median far","median close","far","far"
1403,371048,3145737,377,11.6,362,90.933784,"SE",2.32,752.271892,1707.112767,0.662,"Urban",18.057125,2011,"TF","adult","Y","Y","N","N","N","AA","AT","AA","GG","CT","AC",1,0,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,"homozygous","heterozygous","homozygous","homozygous","heterozygous","heterozygous","heterozygous","close","close","median far","median close"
1404,371565,3144932,289,12.5,262,198.685447,"E",12.693,1144.24167,2601.614883,0.56,"Shrub",92.409921,2011,"TF","adult","Y","Y","N","N","N","AA","TT","AA","GG","CC","CC",1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,2,2,"homozygous","homozygous","homozygous","homozygous","homozygous","homozygous","homozygous","median close","median close","median far","median far"
1405,372999,3145255,120,13.3,261,709.182325,"E",5.16,1021.798903,3062.522652,0.254,"Shrub",126.431044,2011,"TF","adult","Y","Y","N","N","N","AT","AT","AA","GG","CT",NA,1,1,1,1,1,0,0,1,1,1,NA,NA,NA,NA,NA,NA,1,1,0,0,1,NA,"heterozygous","heterozygous","homozygous","homozygous","heterozygous",NA,NA,"median far","median far","median far","median far"
1406,330722,3105924,35,13.9,279.3929,201.67438,"SW",6.116,1063.083251,3326.018189,0.407,"Urban",151.915736,2011,"TF","adult","N","N","N","N","N","AA","AT","AA","GG","CT","CC",1,0,1,1,1,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0,1,2,"homozygous","heterozygous","homozygous","homozygous","heterozygous","homozygous","homozygous","median close","median far","median far","median far"
1407,330737,3106693,109,13.8,295.1404,127.434913,"SW",14.046,342.052627,3254.01306,0.509,"Urban",84.425623,2011,"TF","adult","N","N","N","N","N","AA","AA","AA","GG","CC","CC",1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,2,0,0,2,2,"homozygous","homozygous","homozygous","homozygous","homozygous","homozygous","homozygous","median close","median close","close","median far"
1408,332201,3107568,194,12.95,316,59.5,"W",10.976,695.84481,2055.138438,0.814,"Shrub",215.724758,2011,"TF","adult","Y","Y","N","N","N","AA","TT","AA","GG","CC","CC",1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,2,2,"homozygous","homozygous","homozygous","homozygous","homozygous","homozygous","homozygous","close","median far","median close","median far"
1409,330383,3108461,61,13.31,305,183.569812,"SW",3.56,1347.776316,3058.407592,0.509,"Urban",61.024476,2011,"TF","adult","N","N","N","N","N","AA","AT","AA","GG","CT",NA,1,0,1,1,1,0,0,1,1,1,NA,NA,NA,NA,NA,NA,0,1,0,0,1,NA,"homozygous","heterozygous","homozygous","homozygous","heterozygous",NA,NA,"median close","median close","far","median far"
1410,330363,3108480,61,13.31,305,183.569812,"SW",3.56,1347.776316,3058.407592,0.509,"Urban",61.024476,2011,"TF","adult","N","N","N","N","N","AT","TT","AA","GG","TT","AC",1,1,0,1,1,0,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,1,"heterozygous","homozygous","homozygous","homozygous","homozygous","heterozygous","heterozygous","median close","median close","far","median far"
1411,322134,3118467,3,13.6,304,107.37715,"W",6.708,2339.439249,8701.822452,0.458,"Urban",114.459562,2011,"TF","adult","N","N","N","N","N","AA","TT","AA","GG","CC","CC",1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,2,2,"homozygous","homozygous","homozygous","homozygous","homozygous","homozygous","homozygous","median close","median far","far","far"
1412,324620,3119910,324,12.4,375,77.929904,"W",6.539,741.555796,7064.169944,0.865,"Shrub",21.645661,2011,"TF","adult","N","N","N","N","N","AA","AT","AA","GG","CT","AC",1,0,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,"homozygous","heterozygous","homozygous","homozygous","heterozygous","heterozygous","heterozygous","close","close","median far","far"
1413,323687,3120583,291,12.2,370,59.174182,"SW",8.153,640.007812,8214.206291,0.865,"Shrub",79.103236,2011,"TF","adult","N","N","N","N","N","AT","AA","AA","GG","CT","AC",1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,0,1,2,0,0,1,1,"heterozygous","homozygous","homozygous","homozygous","heterozygous","heterozygous","heterozygous","close","median close","median close","far"
1414,323070,3120691,224,13.04,362,57.982722,"SW",6.914,1248.0004,8787.853549,0.865,"Shrub",41.422748,2011,"TF","adult","N","N","N","N","N","AT","AA","AA","GG","CT","CC",1,1,1,0,1,0,0,1,1,1,0,1,0,1,0,0,1,2,0,0,1,2,"heterozygous","homozygous","homozygous","homozygous","heterozygous","homozygous","homozygous","close","close","far","far"
1415,323659,3121807,358,11.9,395,34.044146,"SW",7.806,190.184121,8985.105953,0.865,"Urban",75.198414,2011,"TF","adult","N","N","N","N","N","AA","AA","AA","GG","CC","CC",1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,2,0,0,2,2,"homozygous","homozygous","homozygous","homozygous","homozygous","homozygous","homozygous","close","median close","close","far"
1416,323039,3121502,264,12.6,372,25.542263,"SW",7.302,815.576483,9276.80031,0.865,"Shrub",87.617075,2011,"TF","adult","N","N","N","N","N","AA","AA","AA","GG","CT","CC",1,0,1,0,1,0,0,1,1,1,0,1,0,1,0,0,0,2,0,0,1,2,"homozygous","homozygous","homozygous","homozygous","heterozygous","homozygous","homozygous","close","median close","median far","far"
1417,327700,3115375,507,11.46,420,311.413412,"W",12.825,480.208288,2815.059857,0.916,"Shrub",175.218613,2011,"TF","adult","Y","Y","N","N","N","AA","AA","AA","GG","TT","AA",1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,0,2,0,0,0,0,"homozygous","homozygous","homozygous","homozygous","homozygous","homozygous","homozygous","median far","median far","median close","median far"
1418,326442,3116359,370,11.65,373,28.630799,"SW",6.679,351.069793,4039.420007,0.865,"Urban",8.243252,2011,"TF","adult","N","N","N","N","N","AA","AA","AA","GG","CC","CC",1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,2,0,0,2,2,"homozygous","homozygous","homozygous","homozygous","homozygous","homozygous","homozygous","close","close","close","far"
1419,327261,3117717,575,10,434,59.086544,"SW",7.8,258.627144,3661.4605,0.814,"Shrub",57.798121,2011,"TF","adult","Y","Y","N","N","N","AA","AT","AA","GG","CC","CC",1,0,1,1,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,2,2,"homozygous","heterozygous","homozygous","homozygous","homozygous","homozygous","homozygous","close","median close","close","far"
1420,326015,3117166,365,12.3,395,182.227632,"W",10.818,696.646251,4611.611432,0.814,"Shrub",175.65311,2011,"TF","adult","N","N","N","N","N","AT","AT","AA","GG","CT","AC",1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,"heterozygous","heterozygous","homozygous","homozygous","heterozygous","heterozygous","heterozygous","median close","median far","median close","far"
1421,326224,3118252,435,10.89,411.0149,9.170477,"SW",13.469,432.112253,4827.872098,0.763,"Urban",2.004157,2011,"TF","adult","N","N","N","N","N","AA","AT","AA","GG","CT","AC",1,0,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,"homozygous","heterozygous","homozygous","homozygous","heterozygous","heterozygous","heterozygous","close","close","median close","far"
1422,335514,3122018,2045,2.1,489.1256,3520.808652,"NE",15.331,7565.561512,7842.447895,0.203,"Shrub",365.521875,2011,"TF","adult","N","N","N","N","N","AA","TT","AA","GG","TT","AA",1,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,"homozygous","homozygous","homozygous","homozygous","homozygous","homozygous","homozygous","far","far","far","far"
1423,337448,3121704,2033,1.9,487,2902.296719,"NE",3.529,6892.333204,6892.333204,0.305,"Shrub",511.757423,2011,"TF","adult","N","N","N","N","N","AA","AT","AA","GG","CC","CC",1,0,1,1,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,2,2,"homozygous","heterozygous","homozygous","homozygous","homozygous","homozygous","homozygous","far","far","far","far"
1424,340233,3123353,2144,1.29,488,1583.619829,"SW",1.547,8460.698848,8460.698848,0.305,"Shrub",216.833222,2011,"TF","adult","N","N","N","N","N","AT","AT","AA","GG","CC","CC",1,1,1,1,1,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,2,2,"heterozygous","heterozygous","homozygous","homozygous","homozygous","homozygous","homozygous","far","median far","far","far"
1425,340423,3126184,2291,1.4,490,3033.842316,"SE",4.966,10671.3225,11291.07267,0.254,"Shrub",281.804375,2011,"TF","adult","N","N","N","N","N","AT","AT","AA","GG","CT","AC",1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,"heterozygous","heterozygous","homozygous","homozygous","heterozygous","heterozygous","heterozygous","far","median far","far","far"
1426,340963,3126536,2304,1.1,487.0266,2499.158699,"SW",3.553,10143.33772,11719.30211,0.254,"Shrub",48.193478,2011,"TF","adult","N","N","N","N","N","TT","TT","AA","GG","CT","AC",0,1,0,1,1,0,0,1,1,1,1,1,1,1,0,0,2,0,0,0,1,1,"homozygous","homozygous","homozygous","homozygous","heterozygous","heterozygous","heterozygous","far","median close","far","far"
1427,338363,3104482,197,12.9,304,359.075859,"S",3.54,1226.634827,2355.03397,0.407,"Shrub",21.85542,2011,"TF","adult","Y","Y","N","N","N","AT","TT","AA","GG","CT","AC",1,1,0,1,1,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,"heterozygous","homozygous","homozygous","homozygous","heterozygous","heterozygous","heterozygous","median far","close","median far","median far"
1428,340178,3104689,175,13.16,299,397.921597,"SE",3.891,1539.162434,3331.846485,0.56,"Urban",88.161498,2011,"TF","adult","Y","Y","N","N","N","AT","AT","AA","GG","CT","AC",1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,"heterozygous","heterozygous","homozygous","homozygous","heterozygous","heterozygous","heterozygous","median far","median close","far","median far"
1429,340760,3103301,112,13.77,276.235,89.680531,"SW",2.399,1243.001609,4442.798329,0.662,"Shrub",102.429238,2011,"TF","adult","N","N","N","N","N","AT","TT","AA","GG","CC","CC",1,1,0,1,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,2,2,"heterozygous","homozygous","homozygous","homozygous","homozygous","homozygous","homozygous","close","median close","far","far"
1430,340861,3102795,98,13.8,276,589.923347,"S",3.531,1435.392629,4648.766933,0.611,"Shrub",444.27904,2011,"TF","adult","N","N","N","N","N","AA","AT","AA","GG","CT",NA,1,0,1,1,1,0,0,1,1,1,NA,NA,NA,NA,NA,NA,0,1,0,0,1,NA,"homozygous","heterozygous","homozygous","homozygous","heterozygous",NA,NA,"median far","far","far","far"
1431,341008,3101958,55,13.9,264,872.993923,"W",2.505,2005.333388,5100.846988,0.356,"Shrub",136.411549,2011,"TF","adult","Y","Y","N","N","N","AA","AA","AA","GG","TT","AC",1,0,1,0,1,0,0,1,0,1,1,1,1,1,0,0,0,2,0,0,0,1,"homozygous","homozygous","homozygous","homozygous","homozygous","heterozygous","heterozygous","far","median far","far","far"
1432,342540,3103264,82,13.9,268,83.255751,"S",4.073,1378.613796,3104.657791,0.56,"Shrub",443.336579,2011,"TF","adult","Y","Y","N","N","N","AT","TT","AA","GG","CC","CC",1,1,0,1,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,2,2,"heterozygous","homozygous","homozygous","homozygous","homozygous","homozygous","homozygous","close","far","far","median far"
1433,343276,3102619,50,13.9,268,126.464178,"SW",4.245,2027.305847,3275.076945,0.458,"Shrub",74.531571,2011,"TF","adult","Y","Y","N","N","N","AT","AA","AA","GG","TT","AC",1,1,1,0,1,0,0,1,0,1,1,1,1,1,0,0,1,2,0,0,0,1,"heterozygous","homozygous","homozygous","homozygous","homozygous","heterozygous","heterozygous","median close","median close","far","median far"
1434,340065,3106236,237,12.89,327.2986,55.801134,"S",3.625,1070.004205,2600.156341,0.509,"Urban",7.285972,2011,"TF","adult","N","N","N","N","N","AA","TT","AA","GG","CC","CC",1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,2,2,"homozygous","homozygous","homozygous","homozygous","homozygous","homozygous","homozygous","close","close","median far","median far"
1435,339674,3107415,447,12.06,356.7752,0,"SW",12.377,1185.323584,2185.06247,0.356,"Urban",29.266583,2011,"TF","adult","N","N","N","N","N","AA","TT","AA","GG","TT","AA",1,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,"homozygous","homozygous","homozygous","homozygous","homozygous","homozygous","homozygous","close","close","median far","median far"
1436,340912,3107999,463,12,348.9209,221.503183,"S",8.863,1073.99162,2449.516891,0.407,"Urban",5.688233,2011,"TF","adult","N","N","N","N","N","AA","AT","AA","GG","CT","AC",1,0,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,"homozygous","heterozygous","homozygous","homozygous","heterozygous","heterozygous","heterozygous","median close","close","median far","median far"
1437,343171,3109735,536,11.07,399,93.31206,"SE",7.658,760,857.35057,0.407,"Urban",191.769581,2011,"TF","adult","N","N","N","N","N","AT","AT","AA","GG","CT","AC",1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,"heterozygous","heterozygous","homozygous","homozygous","heterozygous","heterozygous","heterozygous","close","median far","median far","close"
